index,region_name,region_type,area_name,area_type,city
101000,МОСКВА,МОСКВА,,,
101194,МОСКВА,МОСКВА,,,
101300,МОСКВА,МОСКВА,,,
101701,МОСКВА,МОСКВА,,,
101702,МОСКВА,МОСКВА,,,
101703,МОСКВА,МОСКВА,,,
101704,МОСКВА,МОСКВА,,,
101731,МОСКВА,МОСКВА,,,
101732,МОСКВА,МОСКВА,,,
101733,МОСКВА,МОСКВА,,,
101734,МОСКВА,МОСКВА,,,
101753,МОСКВА,МОСКВА,,,
101755,МОСКВА,МОСКВА,,,
101756,МОСКВА,МОСКВА,,,
101758,МОСКВА,МОСКВА,,,
101759,МОСКВА,МОСКВА,,,
101760,МОСКВА,МОСКВА,,,
101764,МОСКВА,МОСКВА,,,
101771,МОСКВА,МОСКВА,,,
101790,МОСКВА,МОСКВА,,,
101990,МОСКВА,МОСКВА,,,
101999,МОСКВА,МОСКВА,,,
102000,МОСКВА,МОСКВА,,,
102001,МОСКВА,МОСКВА,,,
102002,МОСКВА,МОСКВА,,,
102003,МОСКВА,МОСКВА,,,
102004,МОСКВА,МОСКВА,,,
102005,МОСКВА,МОСКВА,,,
102006,МОСКВА,МОСКВА,,,
102007,МОСКВА,МОСКВА,,,
102008,МОСКВА,МОСКВА,,,
102009,МОСКВА,МОСКВА,,,
102010,МОСКВА,МОСКВА,,,
102011,МОСКВА,МОСКВА,,,
102012,МОСКВА,МОСКВА,,,
102013,МОСКВА,МОСКВА,,,
102030,МОСКВА,МОСКВА,,,
102031,МОСКВА,МОСКВА,,,
102032,МОСКВА,МОСКВА,,,
102033,МОСКВА,МОСКВА,,,
102034,МОСКВА,МОСКВА,,,
102035,МОСКВА,МОСКВА,,,
102036,МОСКВА,МОСКВА,,,
102037,МОСКВА,МОСКВА,,,
102038,МОСКВА,МОСКВА,,,
102039,МОСКВА,МОСКВА,,,
102040,МОСКВА,МОСКВА,,,
102041,МОСКВА,МОСКВА,,,
102042,МОСКВА,МОСКВА,,,
102043,МОСКВА,МОСКВА,,,
102044,МОСКВА,МОСКВА,,,
102045,МОСКВА,МОСКВА,,,
102046,МОСКВА,МОСКВА,,,
102047,МОСКВА,МОСКВА,,,
102048,МОСКВА,МОСКВА,,,
102049,МОСКВА,МОСКВА,,,
102050,МОСКВА,МОСКВА,,,
102051,МОСКВА,МОСКВА,,,
102052,МОСКВА,МОСКВА,,,
102053,МОСКВА,МОСКВА,,,
102054,МОСКВА,МОСКВА,,,
102055,МОСКВА,МОСКВА,,,
102056,МОСКВА,МОСКВА,,,
102057,МОСКВА,МОСКВА,,,
102058,МОСКВА,МОСКВА,,,
102059,МОСКВА,МОСКВА,,,
102060,МОСКВА,МОСКВА,,,
102061,МОСКВА,МОСКВА,,,
102062,МОСКВА,МОСКВА,,,
102063,МОСКВА,МОСКВА,,,
102064,МОСКВА,МОСКВА,,,
102065,МОСКВА,МОСКВА,,,
102066,МОСКВА,МОСКВА,,,
102067,МОСКВА,МОСКВА,,,
102068,МОСКВА,МОСКВА,,,
102069,МОСКВА,МОСКВА,,,
102070,МОСКВА,МОСКВА,,,
102071,МОСКВА,МОСКВА,,,
102072,МОСКВА,МОСКВА,,,
102073,МОСКВА,МОСКВА,,,
102074,МОСКВА,МОСКВА,,,
102075,МОСКВА,МОСКВА,,,
102076,МОСКВА,МОСКВА,,,
102077,МОСКВА,МОСКВА,,,
102078,МОСКВА,МОСКВА,,,
102079,МОСКВА,МОСКВА,,,
102080,МОСКВА,МОСКВА,,,
102081,МОСКВА,МОСКВА,,,
102082,МОСКВА,МОСКВА,,,
102083,МОСКВА,МОСКВА,,,
102084,МОСКВА,МОСКВА,,,
102085,МОСКВА,МОСКВА,,,
102086,МОСКВА,МОСКВА,,,
102087,МОСКВА,МОСКВА,,,
102088,МОСКВА,МОСКВА,,,
102089,МОСКВА,МОСКВА,,,
102090,МОСКВА,МОСКВА,,,
102091,МОСКВА,МОСКВА,,,
102092,МОСКВА,МОСКВА,,,
102093,МОСКВА,МОСКВА,,,
102094,МОСКВА,МОСКВА,,,
102095,МОСКВА,МОСКВА,,,
102096,МОСКВА,МОСКВА,,,
102097,МОСКВА,МОСКВА,,,
102098,МОСКВА,МОСКВА,,,
102099,МОСКВА,МОСКВА,,,
102100,МОСКВА,МОСКВА,,,
102101,МОСКВА,МОСКВА,,,
102102,МОСКВА,МОСКВА,,,
102103,МОСКВА,МОСКВА,,,
102104,МОСКВА,МОСКВА,,,
102120,МОСКВА,МОСКВА,,,
102121,МОСКВА,МОСКВА,,,
102122,МОСКВА,МОСКВА,,,
102123,МОСКВА,МОСКВА,,,
102124,МОСКВА,МОСКВА,,,
102125,МОСКВА,МОСКВА,,,
102126,МОСКВА,МОСКВА,,,
102127,МОСКВА,МОСКВА,,,
102128,МОСКВА,МОСКВА,,,
102129,МОСКВА,МОСКВА,,,
102130,МОСКВА,МОСКВА,,,
102131,МОСКВА,МОСКВА,,,
102132,МОСКВА,МОСКВА,,,
102133,МОСКВА,МОСКВА,,,
102134,МОСКВА,МОСКВА,,,
102135,МОСКВА,МОСКВА,,,
102136,МОСКВА,МОСКВА,,,
102137,МОСКВА,МОСКВА,,,
102138,МОСКВА,МОСКВА,,,
102139,МОСКВА,МОСКВА,,,
102140,МОСКВА,МОСКВА,,,
102141,МОСКВА,МОСКВА,,,
102142,МОСКВА,МОСКВА,,,
102143,МОСКВА,МОСКВА,,,
102144,МОСКВА,МОСКВА,,,
102145,МОСКВА,МОСКВА,,,
102146,МОСКВА,МОСКВА,,,
102147,МОСКВА,МОСКВА,,,
102148,МОСКВА,МОСКВА,,,
102149,МОСКВА,МОСКВА,,,
102150,МОСКВА,МОСКВА,,,
102151,МОСКВА,МОСКВА,,,
102152,МОСКВА,МОСКВА,,,
102153,МОСКВА,МОСКВА,,,
102170,МОСКВА,МОСКВА,,,
102171,МОСКВА,МОСКВА,,,
102172,МОСКВА,МОСКВА,,,
102173,МОСКВА,МОСКВА,,,
102174,МОСКВА,МОСКВА,,,
102175,МОСКВА,МОСКВА,,,
102176,МОСКВА,МОСКВА,,,
102177,МОСКВА,МОСКВА,,,
102178,МОСКВА,МОСКВА,,,
102179,МОСКВА,МОСКВА,,,
102180,МОСКВА,МОСКВА,,,
102181,МОСКВА,МОСКВА,,,
102182,МОСКВА,МОСКВА,,,
102183,МОСКВА,МОСКВА,,,
102184,МОСКВА,МОСКВА,,,
102185,МОСКВА,МОСКВА,,,
102186,МОСКВА,МОСКВА,,,
102187,МОСКВА,МОСКВА,,,
102188,МОСКВА,МОСКВА,,,
102189,МОСКВА,МОСКВА,,,
102190,МОСКВА,МОСКВА,,,
102191,МОСКВА,МОСКВА,,,
102192,МОСКВА,МОСКВА,,,
102193,МОСКВА,МОСКВА,,,
102194,МОСКВА,МОСКВА,,,
102195,МОСКВА,МОСКВА,,,
102196,МОСКВА,МОСКВА,,,
102197,МОСКВА,МОСКВА,,,
102198,МОСКВА,МОСКВА,,,
102199,МОСКВА,МОСКВА,,,
102200,МОСКВА,МОСКВА,,,
102201,МОСКВА,МОСКВА,,,
102202,МОСКВА,МОСКВА,,,
102203,МОСКВА,МОСКВА,,,
102204,МОСКВА,МОСКВА,,,
102205,МОСКВА,МОСКВА,,,
102206,МОСКВА,МОСКВА,,,
102207,МОСКВА,МОСКВА,,,
102208,МОСКВА,МОСКВА,,,
102209,МОСКВА,МОСКВА,,,
102210,МОСКВА,МОСКВА,,,
102211,МОСКВА,МОСКВА,,,
102212,МОСКВА,МОСКВА,,,
102213,МОСКВА,МОСКВА,,,
102214,МОСКВА,МОСКВА,,,
102215,МОСКВА,МОСКВА,,,
102216,МОСКВА,МОСКВА,,,
102217,МОСКВА,МОСКВА,,,
102218,МОСКВА,МОСКВА,,,
102219,МОСКВА,МОСКВА,,,
102221,МОСКВА,МОСКВА,,,
102225,МОСКВА,МОСКВА,,,
102226,МОСКВА,МОСКВА,,,
102227,МОСКВА,МОСКВА,,,
102228,МОСКВА,МОСКВА,,,
102229,МОСКВА,МОСКВА,,,
102230,МОСКВА,МОСКВА,,,
102231,МОСКВА,МОСКВА,,,
102232,МОСКВА,МОСКВА,,,
102233,МОСКВА,МОСКВА,,,
102234,МОСКВА,МОСКВА,,,
102235,МОСКВА,МОСКВА,,,
102236,МОСКВА,МОСКВА,,,
102237,МОСКВА,МОСКВА,,,
102238,МОСКВА,МОСКВА,,,
102239,МОСКВА,МОСКВА,,,
102240,МОСКВА,МОСКВА,,,
102241,МОСКВА,МОСКВА,,,
102250,МОСКВА,МОСКВА,,,
102251,МОСКВА,МОСКВА,,,
102252,МОСКВА,МОСКВА,,,
102253,МОСКВА,МОСКВА,,,
102254,МОСКВА,МОСКВА,,,
102255,МОСКВА,МОСКВА,,,
102256,МОСКВА,МОСКВА,,,
102257,МОСКВА,МОСКВА,,,
102258,МОСКВА,МОСКВА,,,
102259,МОСКВА,МОСКВА,,,
102260,МОСКВА,МОСКВА,,,
102261,МОСКВА,МОСКВА,,,
102262,МОСКВА,МОСКВА,,,
102263,МОСКВА,МОСКВА,,,
102264,МОСКВА,МОСКВА,,,
102265,МОСКВА,МОСКВА,,,
102266,МОСКВА,МОСКВА,,,
102267,МОСКВА,МОСКВА,,,
102268,МОСКВА,МОСКВА,,,
102269,МОСКВА,МОСКВА,,,
102270,МОСКВА,МОСКВА,,,
102271,МОСКВА,МОСКВА,,,
102272,МОСКВА,МОСКВА,,,
102273,МОСКВА,МОСКВА,,,
102274,МОСКВА,МОСКВА,,,
102275,МОСКВА,МОСКВА,,,
102276,МОСКВА,МОСКВА,,,
102277,МОСКВА,МОСКВА,,,
102278,МОСКВА,МОСКВА,,,
102279,МОСКВА,МОСКВА,,,
102280,МОСКВА,МОСКВА,,,
102281,МОСКВА,МОСКВА,,,
102282,МОСКВА,МОСКВА,,,
102283,МОСКВА,МОСКВА,,,
102284,МОСКВА,МОСКВА,,,
102285,МОСКВА,МОСКВА,,,
102286,МОСКВА,МОСКВА,,,
102287,МОСКВА,МОСКВА,,,
102288,МОСКВА,МОСКВА,,,
102289,МОСКВА,МОСКВА,,,
102290,МОСКВА,МОСКВА,,,
102291,МОСКВА,МОСКВА,,,
102292,МОСКВА,МОСКВА,,,
102293,МОСКВА,МОСКВА,,,
102294,МОСКВА,МОСКВА,,,
102295,МОСКВА,МОСКВА,,,
102296,МОСКВА,МОСКВА,,,
102297,МОСКВА,МОСКВА,,,
102298,МОСКВА,МОСКВА,,,
102299,МОСКВА,МОСКВА,,,
102300,МОСКВА,МОСКВА,,,
102301,МОСКВА,МОСКВА,,,
102302,МОСКВА,МОСКВА,,,
102310,МОСКВА,МОСКВА,,,
102311,МОСКВА,МОСКВА,,,
102312,МОСКВА,МОСКВА,,,
102313,МОСКВА,МОСКВА,,,
102314,МОСКВА,МОСКВА,,,
102315,МОСКВА,МОСКВА,,,
102316,МОСКВА,МОСКВА,,,
102317,МОСКВА,МОСКВА,,,
102318,МОСКВА,МОСКВА,,,
102319,МОСКВА,МОСКВА,,,
102320,МОСКВА,МОСКВА,,,
102321,МОСКВА,МОСКВА,,,
102322,МОСКВА,МОСКВА,,,
102324,МОСКВА,МОСКВА,,,
102325,МОСКВА,МОСКВА,,,
102330,МОСКВА,МОСКВА,,,
102331,МОСКВА,МОСКВА,,,
102332,МОСКВА,МОСКВА,,,
102333,МОСКВА,МОСКВА,,,
102334,МОСКВА,МОСКВА,,,
102335,МОСКВА,МОСКВА,,,
102336,МОСКВА,МОСКВА,,,
102337,МОСКВА,МОСКВА,,,
102338,МОСКВА,МОСКВА,,,
102339,МОСКВА,МОСКВА,,,
102400,МОСКВА,МОСКВА,,,
102401,МОСКВА,МОСКВА,,,
102402,МОСКВА,МОСКВА,,,
102403,МОСКВА,МОСКВА,,,
102404,МОСКВА,МОСКВА,,,
102405,МОСКВА,МОСКВА,,,
102406,МОСКВА,МОСКВА,,,
102407,МОСКВА,МОСКВА,,,
102408,МОСКВА,МОСКВА,,,
102409,МОСКВА,МОСКВА,,,
102410,МОСКВА,МОСКВА,,,
102411,МОСКВА,МОСКВА,,,
102412,МОСКВА,МОСКВА,,,
102413,МОСКВА,МОСКВА,,,
102414,МОСКВА,МОСКВА,,,
102415,МОСКВА,МОСКВА,,,
102416,МОСКВА,МОСКВА,,,
102417,МОСКВА,МОСКВА,,,
102418,МОСКВА,МОСКВА,,,
102419,МОСКВА,МОСКВА,,,
102420,МОСКВА,МОСКВА,,,
102421,МОСКВА,МОСКВА,,,
102422,МОСКВА,МОСКВА,,,
102423,МОСКВА,МОСКВА,,,
102424,МОСКВА,МОСКВА,,,
102425,МОСКВА,МОСКВА,,,
102426,МОСКВА,МОСКВА,,,
102427,МОСКВА,МОСКВА,,,
102428,МОСКВА,МОСКВА,,,
102429,МОСКВА,МОСКВА,,,
102430,МОСКВА,МОСКВА,,,
102431,МОСКВА,МОСКВА,,,
102432,МОСКВА,МОСКВА,,,
102433,МОСКВА,МОСКВА,,,
102434,МОСКВА,МОСКВА,,,
102435,МОСКВА,МОСКВА,,,
102436,МОСКВА,МОСКВА,,,
102437,МОСКВА,МОСКВА,,,
102438,МОСКВА,МОСКВА,,,
102439,МОСКВА,МОСКВА,,,
102440,МОСКВА,МОСКВА,,,
102441,МОСКВА,МОСКВА,,,
102442,МОСКВА,МОСКВА,,,
102443,МОСКВА,МОСКВА,,,
102444,МОСКВА,МОСКВА,,,
102445,МОСКВА,МОСКВА,,,
102446,МОСКВА,МОСКВА,,,
102447,МОСКВА,МОСКВА,,,
102448,МОСКВА,МОСКВА,,,
102449,МОСКВА,МОСКВА,,,
102450,МОСКВА,МОСКВА,,,
102451,МОСКВА,МОСКВА,,,
102452,МОСКВА,МОСКВА,,,
102453,МОСКВА,МОСКВА,,,
102454,МОСКВА,МОСКВА,,,
102455,МОСКВА,МОСКВА,,,
102456,МОСКВА,МОСКВА,,,
102457,МОСКВА,МОСКВА,,,
102458,МОСКВА,МОСКВА,,,
102459,МОСКВА,МОСКВА,,,
102460,МОСКВА,МОСКВА,,,
102461,МОСКВА,МОСКВА,,,
102462,МОСКВА,МОСКВА,,,
102463,МОСКВА,МОСКВА,,,
102464,МОСКВА,МОСКВА,,,
102465,МОСКВА,МОСКВА,,,
102466,МОСКВА,МОСКВА,,,
102467,МОСКВА,МОСКВА,,,
102468,МОСКВА,МОСКВА,,,
102469,МОСКВА,МОСКВА,,,
102470,МОСКВА,МОСКВА,,,
102471,МОСКВА,МОСКВА,,,
102472,МОСКВА,МОСКВА,,,
102473,МОСКВА,МОСКВА,,,
102474,МОСКВА,МОСКВА,,,
102475,МОСКВА,МОСКВА,,,
102476,МОСКВА,МОСКВА,,,
102477,МОСКВА,МОСКВА,,,
102478,МОСКВА,МОСКВА,,,
102479,МОСКВА,МОСКВА,,,
102480,МОСКВА,МОСКВА,,,
102481,МОСКВА,МОСКВА,,,
102482,МОСКВА,МОСКВА,,,
102483,МОСКВА,МОСКВА,,,
102484,МОСКВА,МОСКВА,,,
102485,МОСКВА,МОСКВА,,,
102486,МОСКВА,МОСКВА,,,
102487,МОСКВА,МОСКВА,,,
102488,МОСКВА,МОСКВА,,,
102489,МОСКВА,МОСКВА,,,
102490,МОСКВА,МОСКВА,,,
102491,МОСКВА,МОСКВА,,,
102492,МОСКВА,МОСКВА,,,
102493,МОСКВА,МОСКВА,,,
102494,МОСКВА,МОСКВА,,,
102495,МОСКВА,МОСКВА,,,
102496,МОСКВА,МОСКВА,,,
102497,МОСКВА,МОСКВА,,,
102498,МОСКВА,МОСКВА,,,
102499,МОСКВА,МОСКВА,,,
102500,МОСКВА,МОСКВА,,,
102501,МОСКВА,МОСКВА,,,
102502,МОСКВА,МОСКВА,,,
102503,МОСКВА,МОСКВА,,,
102504,МОСКВА,МОСКВА,,,
102505,МОСКВА,МОСКВА,,,
102506,МОСКВА,МОСКВА,,,
102507,МОСКВА,МОСКВА,,,
102508,МОСКВА,МОСКВА,,,
102509,МОСКВА,МОСКВА,,,
102510,МОСКВА,МОСКВА,,,
102511,МОСКВА,МОСКВА,,,
102512,МОСКВА,МОСКВА,,,
102513,МОСКВА,МОСКВА,,,
102514,МОСКВА,МОСКВА,,,
102515,МОСКВА,МОСКВА,,,
102516,МОСКВА,МОСКВА,,,
102517,МОСКВА,МОСКВА,,,
102518,МОСКВА,МОСКВА,,,
102519,МОСКВА,МОСКВА,,,
102520,МОСКВА,МОСКВА,,,
102521,МОСКВА,МОСКВА,,,
102522,МОСКВА,МОСКВА,,,
102523,МОСКВА,МОСКВА,,,
102524,МОСКВА,МОСКВА,,,
102525,МОСКВА,МОСКВА,,,
102526,МОСКВА,МОСКВА,,,
102527,МОСКВА,МОСКВА,,,
102528,МОСКВА,МОСКВА,,,
102529,МОСКВА,МОСКВА,,,
102530,МОСКВА,МОСКВА,,,
102531,МОСКВА,МОСКВА,,,
102532,МОСКВА,МОСКВА,,,
102533,МОСКВА,МОСКВА,,,
102534,МОСКВА,МОСКВА,,,
102535,МОСКВА,МОСКВА,,,
102536,МОСКВА,МОСКВА,,,
102537,МОСКВА,МОСКВА,,,
102538,МОСКВА,МОСКВА,,,
102539,МОСКВА,МОСКВА,,,
102540,МОСКВА,МОСКВА,,,
102541,МОСКВА,МОСКВА,,,
102542,МОСКВА,МОСКВА,,,
102543,МОСКВА,МОСКВА,,,
102544,МОСКВА,МОСКВА,,,
102545,МОСКВА,МОСКВА,,,
102546,МОСКВА,МОСКВА,,,
102547,МОСКВА,МОСКВА,,,
102548,МОСКВА,МОСКВА,,,
102549,МОСКВА,МОСКВА,,,
102550,МОСКВА,МОСКВА,,,
102551,МОСКВА,МОСКВА,,,
102552,МОСКВА,МОСКВА,,,
102553,МОСКВА,МОСКВА,,,
102554,МОСКВА,МОСКВА,,,
102555,МОСКВА,МОСКВА,,,
102556,МОСКВА,МОСКВА,,,
102557,МОСКВА,МОСКВА,,,
102558,МОСКВА,МОСКВА,,,
102559,МОСКВА,МОСКВА,,,
102560,МОСКВА,МОСКВА,,,
102561,МОСКВА,МОСКВА,,,
102562,МОСКВА,МОСКВА,,,
102563,МОСКВА,МОСКВА,,,
102564,МОСКВА,МОСКВА,,,
102565,МОСКВА,МОСКВА,,,
102566,МОСКВА,МОСКВА,,,
102567,МОСКВА,МОСКВА,,,
102568,МОСКВА,МОСКВА,,,
102569,МОСКВА,МОСКВА,,,
102570,МОСКВА,МОСКВА,,,
102571,МОСКВА,МОСКВА,,,
102572,МОСКВА,МОСКВА,,,
102573,МОСКВА,МОСКВА,,,
102574,МОСКВА,МОСКВА,,,
102575,МОСКВА,МОСКВА,,,
102576,МОСКВА,МОСКВА,,,
102577,МОСКВА,МОСКВА,,,
102578,МОСКВА,МОСКВА,,,
102579,МОСКВА,МОСКВА,,,
102580,МОСКВА,МОСКВА,,,
102581,МОСКВА,МОСКВА,,,
102582,МОСКВА,МОСКВА,,,
102583,МОСКВА,МОСКВА,,,
102584,МОСКВА,МОСКВА,,,
102585,МОСКВА,МОСКВА,,,
102586,МОСКВА,МОСКВА,,,
102587,МОСКВА,МОСКВА,,,
102588,МОСКВА,МОСКВА,,,
102589,МОСКВА,МОСКВА,,,
102590,МОСКВА,МОСКВА,,,
102591,МОСКВА,МОСКВА,,,
102592,МОСКВА,МОСКВА,,,
102593,МОСКВА,МОСКВА,,,
102594,МОСКВА,МОСКВА,,,
102595,МОСКВА,МОСКВА,,,
102596,МОСКВА,МОСКВА,,,
102597,МОСКВА,МОСКВА,,,
102598,МОСКВА,МОСКВА,,,
102599,МОСКВА,МОСКВА,,,
102600,МОСКВА,МОСКВА,,,
102601,МОСКВА,МОСКВА,,,
102602,МОСКВА,МОСКВА,,,
102603,МОСКВА,МОСКВА,,,
102604,МОСКВА,МОСКВА,,,
102605,МОСКВА,МОСКВА,,,
102606,МОСКВА,МОСКВА,,,
102607,МОСКВА,МОСКВА,,,
102608,МОСКВА,МОСКВА,,,
102609,МОСКВА,МОСКВА,,,
102610,МОСКВА,МОСКВА,,,
102611,МОСКВА,МОСКВА,,,
102612,МОСКВА,МОСКВА,,,
102613,МОСКВА,МОСКВА,,,
102614,МОСКВА,МОСКВА,,,
102615,МОСКВА,МОСКВА,,,
102616,МОСКВА,МОСКВА,,,
102617,МОСКВА,МОСКВА,,,
102618,МОСКВА,МОСКВА,,,
102619,МОСКВА,МОСКВА,,,
102620,МОСКВА,МОСКВА,,,
102621,МОСКВА,МОСКВА,,,
102622,МОСКВА,МОСКВА,,,
102623,МОСКВА,МОСКВА,,,
102624,МОСКВА,МОСКВА,,,
102625,МОСКВА,МОСКВА,,,
102626,МОСКВА,МОСКВА,,,
102627,МОСКВА,МОСКВА,,,
102628,МОСКВА,МОСКВА,,,
102629,МОСКВА,МОСКВА,,,
102630,МОСКВА,МОСКВА,,,
102631,МОСКВА,МОСКВА,,,
102632,МОСКВА,МОСКВА,,,
102633,МОСКВА,МОСКВА,,,
102634,МОСКВА,МОСКВА,,,
102635,МОСКВА,МОСКВА,,,
102636,МОСКВА,МОСКВА,,,
102637,МОСКВА,МОСКВА,,,
102638,МОСКВА,МОСКВА,,,
102639,МОСКВА,МОСКВА,,,
102640,МОСКВА,МОСКВА,,,
102641,МОСКВА,МОСКВА,,,
102642,МОСКВА,МОСКВА,,,
102643,МОСКВА,МОСКВА,,,
102644,МОСКВА,МОСКВА,,,
102645,МОСКВА,МОСКВА,,,
102646,МОСКВА,МОСКВА,,,
102647,МОСКВА,МОСКВА,,,
102648,МОСКВА,МОСКВА,,,
102649,МОСКВА,МОСКВА,,,
102650,МОСКВА,МОСКВА,,,
102651,МОСКВА,МОСКВА,,,
102652,МОСКВА,МОСКВА,,,
102653,МОСКВА,МОСКВА,,,
102654,МОСКВА,МОСКВА,,,
102655,МОСКВА,МОСКВА,,,
102656,МОСКВА,МОСКВА,,,
102657,МОСКВА,МОСКВА,,,
102658,МОСКВА,МОСКВА,,,
102659,МОСКВА,МОСКВА,,,
102660,МОСКВА,МОСКВА,,,
102661,МОСКВА,МОСКВА,,,
102662,МОСКВА,МОСКВА,,,
102663,МОСКВА,МОСКВА,,,
102664,МОСКВА,МОСКВА,,,
102665,МОСКВА,МОСКВА,,,
102666,МОСКВА,МОСКВА,,,
102667,МОСКВА,МОСКВА,,,
102668,МОСКВА,МОСКВА,,,
102669,МОСКВА,МОСКВА,,,
102670,МОСКВА,МОСКВА,,,
102671,МОСКВА,МОСКВА,,,
102672,МОСКВА,МОСКВА,,,
102673,МОСКВА,МОСКВА,,,
102674,МОСКВА,МОСКВА,,,
102675,МОСКВА,МОСКВА,,,
102676,МОСКВА,МОСКВА,,,
102677,МОСКВА,МОСКВА,,,
102678,МОСКВА,МОСКВА,,,
102679,МОСКВА,МОСКВА,,,
102680,МОСКВА,МОСКВА,,,
102681,МОСКВА,МОСКВА,,,
102682,МОСКВА,МОСКВА,,,
102683,МОСКВА,МОСКВА,,,
102684,МОСКВА,МОСКВА,,,
102685,МОСКВА,МОСКВА,,,
102686,МОСКВА,МОСКВА,,,
102687,МОСКВА,МОСКВА,,,
102688,МОСКВА,МОСКВА,,,
102689,МОСКВА,МОСКВА,,,
102690,МОСКВА,МОСКВА,,,
102691,МОСКВА,МОСКВА,,,
102692,МОСКВА,МОСКВА,,,
102693,МОСКВА,МОСКВА,,,
102694,МОСКВА,МОСКВА,,,
102695,МОСКВА,МОСКВА,,,
102696,МОСКВА,МОСКВА,,,
102697,МОСКВА,МОСКВА,,,
102698,МОСКВА,МОСКВА,,,
102699,МОСКВА,МОСКВА,,,
102700,МОСКВА,МОСКВА,,,
102701,МОСКВА,МОСКВА,,,
102702,МОСКВА,МОСКВА,,,
102703,МОСКВА,МОСКВА,,,
102704,МОСКВА,МОСКВА,,,
102705,МОСКВА,МОСКВА,,,
102706,МОСКВА,МОСКВА,,,
102707,МОСКВА,МОСКВА,,,
102708,МОСКВА,МОСКВА,,,
102709,МОСКВА,МОСКВА,,,
102710,МОСКВА,МОСКВА,,,
102711,МОСКВА,МОСКВА,,,
102712,МОСКВА,МОСКВА,,,
102713,МОСКВА,МОСКВА,,,
102714,МОСКВА,МОСКВА,,,
102715,МОСКВА,МОСКВА,,,
102716,МОСКВА,МОСКВА,,,
102717,МОСКВА,МОСКВА,,,
102718,МОСКВА,МОСКВА,,,
102719,МОСКВА,МОСКВА,,,
102720,МОСКВА,МОСКВА,,,
102721,МОСКВА,МОСКВА,,,
102722,МОСКВА,МОСКВА,,,
102723,МОСКВА,МОСКВА,,,
102724,МОСКВА,МОСКВА,,,
102725,МОСКВА,МОСКВА,,,
102726,МОСКВА,МОСКВА,,,
102727,МОСКВА,МОСКВА,,,
102728,МОСКВА,МОСКВА,,,
102729,МОСКВА,МОСКВА,,,
102730,МОСКВА,МОСКВА,,,
102731,МОСКВА,МОСКВА,,,
102732,МОСКВА,МОСКВА,,,
102733,МОСКВА,МОСКВА,,,
102734,МОСКВА,МОСКВА,,,
102735,МОСКВА,МОСКВА,,,
102736,МОСКВА,МОСКВА,,,
102737,МОСКВА,МОСКВА,,,
102738,МОСКВА,МОСКВА,,,
102739,МОСКВА,МОСКВА,,,
102740,МОСКВА,МОСКВА,,,
102741,МОСКВА,МОСКВА,,,
102742,МОСКВА,МОСКВА,,,
102743,МОСКВА,МОСКВА,,,
102744,МОСКВА,МОСКВА,,,
102745,МОСКВА,МОСКВА,,,
102746,МОСКВА,МОСКВА,,,
102747,МОСКВА,МОСКВА,,,
102748,МОСКВА,МОСКВА,,,
102749,МОСКВА,МОСКВА,,,
102750,МОСКВА,МОСКВА,,,
102751,МОСКВА,МОСКВА,,,
102752,МОСКВА,МОСКВА,,,
102753,МОСКВА,МОСКВА,,,
102754,МОСКВА,МОСКВА,,,
102755,МОСКВА,МОСКВА,,,
102756,МОСКВА,МОСКВА,,,
102757,МОСКВА,МОСКВА,,,
102758,МОСКВА,МОСКВА,,,
102759,МОСКВА,МОСКВА,,,
102760,МОСКВА,МОСКВА,,,
102761,МОСКВА,МОСКВА,,,
102762,МОСКВА,МОСКВА,,,
102763,МОСКВА,МОСКВА,,,
102764,МОСКВА,МОСКВА,,,
102765,МОСКВА,МОСКВА,,,
102766,МОСКВА,МОСКВА,,,
102767,МОСКВА,МОСКВА,,,
102768,МОСКВА,МОСКВА,,,
102769,МОСКВА,МОСКВА,,,
102770,МОСКВА,МОСКВА,,,
102771,МОСКВА,МОСКВА,,,
102772,МОСКВА,МОСКВА,,,
102773,МОСКВА,МОСКВА,,,
102774,МОСКВА,МОСКВА,,,
102775,МОСКВА,МОСКВА,,,
102776,МОСКВА,МОСКВА,,,
102777,МОСКВА,МОСКВА,,,
102778,МОСКВА,МОСКВА,,,
102779,МОСКВА,МОСКВА,,,
102780,МОСКВА,МОСКВА,,,
102781,МОСКВА,МОСКВА,,,
102782,МОСКВА,МОСКВА,,,
102783,МОСКВА,МОСКВА,,,
102784,МОСКВА,МОСКВА,,,
102785,МОСКВА,МОСКВА,,,
102786,МОСКВА,МОСКВА,,,
102787,МОСКВА,МОСКВА,,,
102788,МОСКВА,МОСКВА,,,
102789,МОСКВА,МОСКВА,,,
103070,МОСКВА,МОСКВА,,,
103073,МОСКВА,МОСКВА,,,
103132,МОСКВА,МОСКВА,,,
103265,МОСКВА,МОСКВА,,,
103274,МОСКВА,МОСКВА,,,
103400,МОСКВА,МОСКВА,,,
103426,МОСКВА,МОСКВА,,,
103510,МОСКВА,МОСКВА,,,
104000,МОСКВА,МОСКВА,,,
104001,МОСКВА,МОСКВА,,,
104002,МОСКВА,МОСКВА,,,
104003,МОСКВА,МОСКВА,,,
104004,МОСКВА,МОСКВА,,,
104005,МОСКВА,МОСКВА,,,
104006,МОСКВА,МОСКВА,,,
104007,МОСКВА,МОСКВА,,,
104010,МОСКВА,МОСКВА,,,
104011,МОСКВА,МОСКВА,,,
